RESULT ALG RULESETSIZE SEED SMOOTH ADDRESS_SCOPE APP_SCOPE PA PB SCALE AVG MIN_AVG32 MAX_AVG32 MEM_AVG MINMEM_AVG32 MAXMEM_AVG32
RESULT cutsplit 256 acl1_seed 2 0.5 -0.1 10 10 1000 18.67578095238095 12.4369 23.605 9980.857142857143 7208 12132
RESULT cutsplit 256 acl1_seed 2 0.5 -0.1 10 100 1000 18.315733333333334 13.21 22.5146 10290.57142857143 7804 13980
RESULT cutsplit 256 acl1_seed 2 0.5 -0.1 10 1000 1000 18.502523809523808 13.8369 24.4532 10215.57142857143 7324 12160
RESULT cutsplit 256 acl1_seed 2 0.5 -0.1 10 10000 1000 18.428742857142858 14.6817 22.8253 10198.518518518518 8256 13196
RESULT cutsplit 256 acl2_seed 2 0.5 -0.1 10 1 1000 22.844213043478263 20.493000000000002 24.651 7680.275862068966 5556 10960
RESULT cutsplit 256 acl2_seed 2 0.5 -0.1 10 10 1000 22.893185714285714 20.8791 25.0393 8046.0 6620 10508
RESULT cutsplit 256 acl2_seed 2 0.5 -0.1 10 100 1000 22.993954545454546 19.8887 25.6518 7654.285714285715 5820 9464
RESULT cutsplit 256 acl2_seed 2 0.5 -0.1 10 1000 1000 23.45738636363637 21.1082 26.2725 7717.142857142857 5104 12648
RESULT cutsplit 256 acl2_seed 2 0.5 -0.1 10 10000 1000 22.094722727272725 19.0349 25.9899 7531.448275862069 5372 9984
RESULT cutsplit 256 acl3_seed 2 0.5 -0.1 10 1 1000 18.090104166666666 13.925999999999998 23.6426 8643.066666666668 6584 11104
RESULT cutsplit 256 acl3_seed 2 0.5 -0.1 10 10 1000 17.507314285714283 14.0882 21.8651 7924.714285714285 6008 9684
RESULT cutsplit 256 acl3_seed 2 0.5 -0.1 10 100 1000 17.112452380952384 14.2831 21.25 8120.142857142857 5236 12204
RESULT cutsplit 256 acl3_seed 2 0.5 -0.1 10 1000 1000 16.87008181818182 13.5081 21.8711 8253.51724137931 6180 11420
RESULT cutsplit 256 acl3_seed 2 0.5 -0.1 10 10000 1000 16.34444761904762 11.7179 20.8358 8373.714285714286 5524 10300
RESULT cutsplit 256 acl4_seed 2 0.5 -0.1 10 1 1000 23.684799999999996 20.3032 26.27 10278.714285714286 7824 12520
RESULT cutsplit 256 acl4_seed 2 0.5 -0.1 10 10 1000 23.23281818181818 20.0336 26.8564 10547.034482758621 8272 12852
